index,id,title,douyin_url,baidu_url
558,1910,织田信正,/wikiid/7552890474519475826?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E4%BF%A1%E6%AD%A3
559,1531,香西元盛,/wikiid/5249188498698748097?source=search,https://baike.baidu.com/item/%E9%A6%99%E8%A5%BF%E5%85%83%E7%9B%9B
560,1627,下克上,/wikiid/8358968068787799622?source=search,https://baike.baidu.com/item/%E4%B8%8B%E5%85%8B%E4%B8%8A/12012158
561,1520,青木一重,/wikiid/7069685006067914020?source=search,https://baike.baidu.com/item/%E9%9D%92%E6%9C%A8%E4%B8%80%E9%87%8D
562,1299,猿渡信光,/wikiid/2472789101206986091?source=search,https://baike.baidu.com/item/%E7%8C%BF%E6%B8%A1%E4%BF%A1%E5%85%89
563,515,大久保忠教,/wikiid/7109748321108835760?source=search,https://baike.baidu.com/item/%E5%A4%A7%E4%B9%85%E4%BF%9D%E5%BF%A0%E6%95%99
564,520,太田氏资,,
565,1509,关盛信,/wikiid/4855704380371586149?source=search,https://baike.baidu.com/item/%E5%85%B3%E7%9B%9B%E4%BF%A1
566,1510,阿部忠吉,,
567,1050,工藤昌祐,/wikiid/4167241602903751180?source=search,https://baike.baidu.com/item/%E5%B7%A5%E8%97%A4%E6%98%8C%E7%A5%90
568,199,本山茂辰,/wikiid/5423904533548968026?source=search,https://baike.baidu.com/item/%E6%9C%AC%E5%B1%B1%E8%8C%82%E8%BE%B0
569,631,上田朝直,,
570,1722,布部山之战,,
571,1690,三增峠之战,/wikiid/1234454606626810617?source=search,https://baike.baidu.com/item/%E4%B8%89%E5%A2%9E%E5%B3%A0%E4%B9%8B%E6%88%98
572,1258,津津木藏人,,
573,1726,志摩平定,,
574,1724,御馆之乱,/wikiid/5148728180955301982?source=search,https://baike.baidu.com/item/%E5%BE%A1%E9%A6%86%E4%B9%8B%E4%B9%B1
575,1727,志贺之阵,,
576,1367,竹中重元,/wikiid/3583506418138697270?source=search,https://baike.baidu.com/item/%E7%AB%B9%E4%B8%AD%E9%87%8D%E5%85%83
577,1739,浮野之战,/wikiid/7293026694623495725?source=search,https://baike.baidu.com/item/%E6%B5%AE%E9%87%8E%E4%B9%8B%E6%88%98
578,1368,竹中重利,/wikiid/328358493358117746?source=search,https://baike.baidu.com/item/%E7%AB%B9%E4%B8%AD%E9%87%8D%E5%88%A9
579,1396,细野藤敦,,
580,1047,岛亲益,/wikiid/6564758818664947574?source=search,https://baike.baidu.com/item/%E5%B2%9B%E4%BA%B2%E7%9B%8A
581,919,奥近习六人众,,
582,509,奥平信昌,/wikiid/8228922563357633259?source=search,https://baike.baidu.com/item/%E5%A5%A5%E5%B9%B3%E4%BF%A1%E6%98%8C
583,1999,五大老,/wikiid/2956629997376143907?source=search,https://baike.baidu.com/item/%E4%BA%94%E5%A4%A7%E8%80%81
584,1517,青山信昌,,
585,1528,饭田元亲,,
586,1454,证如,/wikiid/1536853895109345417?source=search,https://baike.baidu.com/item/%E8%AF%81%E5%A6%82
587,1268,浅井政贞,,
588,1449,诹访赖忠,/wikiid/8079111209167673885?source=search,https://baike.baidu.com/item/%E8%AF%B9%E8%AE%BF%E8%B5%96%E5%BF%A0
589,1280,温井总贞,/wikiid/6205567333661849265?source=search,https://baike.baidu.com/item/%E6%B8%A9%E4%BA%95%E6%80%BB%E8%B4%9E
590,219,田村清显,/wikiid/5807656042919157612?source=search,https://baike.baidu.com/item/%E7%94%B0%E6%9D%91%E6%B8%85%E6%98%BE
591,1511,阿部正丰,/wikiid/7084208136190776583?source=search,https://baike.baidu.com/item/%E9%98%BF%E9%83%A8%E6%AD%A3%E4%B8%B0
592,1052,市川经好,,
593,1807,分国法,/wikiid/1457881740447206559?source=search,https://baike.baidu.com/item/%E5%88%86%E5%9B%BD%E6%B3%95
594,900,大关宗增,,
595,643,脇坂安治,,
596,428,桑名吉成,/wikiid/1537366519562598487?source=search,https://baike.baidu.com/item/%E6%A1%91%E5%90%8D%E5%90%89%E6%88%90
597,104,宇喜多直家,/wikiid/5329494879196140893?source=search,
598,1065,弘中隆兼,,
599,1919,越前一向一揆,,
600,1795,一番枪,/wikiid/1499514197187031589?source=search,
601,1493,铃木重则,,
602,855,四王天政孝,,
603,1070,御宿友纲,,https://baike.baidu.com/item/%E5%BE%A1%E5%AE%BF%E5%8F%8B%E7%BA%B2
604,997,尾藤知宣,/wikiid/9103192245363932515?source=search,https://baike.baidu.com/item/%E5%B0%BE%E8%97%A4%E7%9F%A5%E5%AE%A3
605,13,朝仓氏景,,
606,797,八柏道为,/wikiid/4026768322596727173?source=search,https://baike.baidu.com/item/%E5%85%AB%E6%9F%8F%E9%81%93%E4%B8%BA
607,1232,毛利弘元,/wikiid/1233635306152333415?source=search,https://baike.baidu.com/item/%E6%AF%9B%E5%88%A9%E5%BC%98%E5%85%83
608,315,远藤胤基,,
609,325,蒲生氏乡,/wikiid/3943942538803969326?source=search,https://baike.baidu.com/item/%E8%92%B2%E7%94%9F%E6%B0%8F%E4%B9%A1/147175
610,908,太田康资,,
611,1083,户田康光,/wikiid/8868692719905390928?source=search,https://baike.baidu.com/item/%E6%88%B7%E7%94%B0%E5%BA%B7%E5%85%89
612,1184,板部冈江雪斋,/wikiid/450483340597257403?source=search,https://baike.baidu.com/item/%E6%9D%BF%E9%83%A8%E5%86%88%E6%B1%9F%E9%9B%AA%E6%96%8B/566286
613,1157,松平定胜,/wikiid/5459785962010357942?source=search,https://baike.baidu.com/item/%E6%9D%BE%E5%B9%B3%E5%AE%9A%E8%83%9C
614,365,饭田直景,,https://baike.baidu.com/item/%E9%A5%AD%E7%94%B0%E7%9B%B4%E6%99%AF
615,346,本多正信,/wikiid/3557835532414660060?source=search,
616,1279,沟江长逸,,
617,484,丹羽长秀,/wikiid/1804822989016715658?source=search,https://baike.baidu.com/item/%E4%B8%B9%E7%BE%BD%E9%95%BF%E7%A7%80/65004
618,700,上杉宪盛,,
619,663,吉弘统幸,/wikiid/203931225488349225?source=search,https://baike.baidu.com/item/%E5%90%89%E5%BC%98%E7%BB%9F%E5%B9%B8
620,310,长宗我部信亲,/wikiid/1874088772294828569?source=search,https://baike.baidu.com/item/%E9%95%BF%E5%AE%97%E6%88%91%E9%83%A8%E4%BF%A1%E4%BA%B2
621,582,立花宗茂,/wikiid/2473376291443700552?source=search,https://baike.baidu.com/item/%E7%AB%8B%E8%8A%B1%E5%AE%97%E8%8C%82/1660959
622,647,柳生宗矩,/wikiid/4953692620578254188?source=search,https://baike.baidu.com/item/%E6%9F%B3%E7%94%9F%E5%AE%97%E7%9F%A9/129175
623,1022,山路正国,,
624,1282,涩川义满,,
625,1001,山内康丰,/wikiid/6553940586951634692?source=search,
626,1002,山内盛丰,/wikiid/152601759528415863?source=search,https://baike.baidu.com/item/%E5%B1%B1%E5%86%85%E7%9B%9B%E4%B8%B0
627,767,佐佐成政,/wikiid/7142295539912724833?source=search,https://baike.baidu.com/item/%E4%BD%90%E4%BD%90%E6%88%90%E6%94%BF/1541538
628,640,和田昭为,,
629,984,小笠原长巨,,
630,476,成松信胜,/wikiid/1042328592077104887?source=search,https://baike.baidu.com/item/%E6%88%90%E6%9D%BE%E4%BF%A1%E8%83%9C
631,1004,山口弘定,,
632,2112,真田丸之战,,
633,999,山中俊好,,
634,644,渡边守纲,/wikiid/3414010954780627054?source=search,https://baike.baidu.com/item/%E6%B8%A1%E8%BE%B9%E5%AE%88%E7%BA%B2
635,1381,米良重方,,
636,2098,阿茶局,/wikiid/5364631268514590279?source=search,https://baike.baidu.com/item/%E9%98%BF%E8%8C%B6%E5%B1%80/8660995
637,2101,高天神城之战,/wikiid/4489952942293892955?source=search,
638,1538,高坂昌定,,
639,2113,道明寺之战,/wikiid/657137428160199563?source=search,https://baike.baidu.com/item/%E9%81%93%E6%98%8E%E5%AF%BA%E4%B9%8B%E6%88%98
640,1682,长尾景春之乱,/wikiid/1406469321597335948?source=search,https://baike.baidu.com/item/%E9%95%BF%E5%B0%BE%E6%99%AF%E6%98%A5%E4%B9%8B%E4%B9%B1
641,1102,明石景亲,,https://baike.baidu.com/item/%E6%98%8E%E7%9F%B3%E6%99%AF%E4%BA%B2
642,1909,织田信忠,/wikiid/5193682795305091225?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E4%BF%A1%E5%BF%A0/3492678
643,1763,野洲河原之战,,
644,914,太田资高,,
645,162,大崎义直,/wikiid/6751001631912635912?source=search,https://baike.baidu.com/item/%E5%A4%A7%E5%B4%8E%E4%B9%89%E7%9B%B4
646,704,上杉长员,,
647,833,千秋季忠,/wikiid/8437570291157448298?source=search,
648,678,一色藤长,,https://baike.baidu.com/item/%E4%B8%80%E8%89%B2%E8%97%A4%E9%95%BF
649,1125,木村吉清,,
650,389,柿崎宪家,,
651,1146,松下之纲,/wikiid/2765457556120732418?source=search,https://baike.baidu.com/item/%E6%9D%BE%E4%B8%8B%E4%B9%8B%E7%BA%B2
652,1579,龙造寺胤久,,
653,113,一条教房,/wikiid/3685944530513562597?source=search,https://baike.baidu.com/item/%E4%B8%80%E6%9D%A1%E6%95%99%E6%88%BF
654,1370,竹中重门,/wikiid/7328319577952634677?source=search,https://baike.baidu.com/item/%E7%AB%B9%E4%B8%AD%E9%87%8D%E9%97%A8
655,740,亘理元宗,/wikiid/4858863605566031947?source=search,https://baike.baidu.com/item/%E4%BA%98%E7%90%86%E5%85%83%E5%AE%97
656,529,西园寺公高,,
657,721,中条家忠,/wikiid/8461648103788428649?source=search,https://baike.baidu.com/item/%E4%B8%AD%E6%9D%A1%E5%AE%B6%E5%BF%A0
658,212,河野通直 (伊予守),/wikiid/652966449867347973?source=search,
659,1241,水原亲宪,/wikiid/3183627654124270058?source=search,https://baike.baidu.com/item/%E6%B0%B4%E5%8E%9F%E4%BA%B2%E5%AE%AA
660,1892,姊川之战,,https://baike.baidu.com/item/%E5%A7%8A%E5%B7%9D%E5%90%88%E6%88%98/10518581?fromtitle=%E5%A7%8A%E5%B7%9D%E4%B9%8B%E6%88%98&fromid=437340
661,1284,泷川一益,/wikiid/5065601350164234434?source=search,https://baike.baidu.com/item/%E6%B3%B7%E5%B7%9D%E4%B8%80%E7%9B%8A/79688
662,1501,长尾政景,/wikiid/7466387080807702969?source=search,https://baike.baidu.com/item/%E9%95%BF%E5%B0%BE%E6%94%BF%E6%99%AF
663,1548,鬼庭纲元,/wikiid/7687252533046559600?source=search,https://baike.baidu.com/item/%E9%AC%BC%E5%BA%AD%E7%BA%B2%E5%85%83
664,989,小返之五本鑓,,
665,1577,龙造寺四天王,/wikiid/7079400776993916890?source=search,https://baike.baidu.com/item/%E9%BE%99%E9%80%A0%E5%AF%BA%E5%9B%9B%E5%A4%A9%E7%8E%8B
666,301,朝仓宗滴,/wikiid/8504968543743326215?source=search,https://baike.baidu.com/item/%E6%9C%9D%E4%BB%93%E5%AE%97%E6%BB%B4/438710
667,1443,蜂须贺正利,/wikiid/9115387671790196586?source=search,
668,759,伊集院忠栋,/wikiid/5634490610394483542?source=search,https://baike.baidu.com/item/%E4%BC%8A%E9%9B%86%E9%99%A2%E5%BF%A0%E6%A0%8B
669,761,佐久间信荣,,https://baike.baidu.com/item/%E4%BD%90%E4%B9%85%E9%97%B4%E4%BF%A1%E8%8D%A3
670,2080,松平忠吉,/wikiid/1361375177560977516?source=search,https://baike.baidu.com/item/%E6%9D%BE%E5%B9%B3%E5%BF%A0%E5%90%89
671,3,尼子经久,/wikiid/3108161382786693134?source=search,https://baike.baidu.com/item/%E5%B0%BC%E5%AD%90%E7%BB%8F%E4%B9%85
672,738,井户宇右卫门,,
673,1831,旗印,/wikiid/7114233925260756531?source=search,
674,1657,铁砲传来,,
675,1043,岛津义弘 (播磨家),,
676,417,国分盛重,/wikiid/1557622292850321244?source=search,
677,415,小堀政一,,https://baike.baidu.com/item/%E5%B0%8F%E5%A0%80%E6%94%BF%E4%B8%80
678,518,太田成方,/wikiid/8468952751722980994?source=search,https://baike.baidu.com/item/%E5%A4%AA%E7%94%B0%E6%88%90%E6%96%B9
679,762,佐久间信盛,/wikiid/4287371079056003614?source=search,
680,1364,穗井田元清,/wikiid/6484894917121900673?source=search,https://baike.baidu.com/item/%E7%A9%97%E4%BA%95%E7%94%B0%E5%85%83%E6%B8%85
681,814,前田秀继,,https://baike.baidu.com/item/%E5%89%8D%E7%94%B0%E7%A7%80%E7%BB%A7
682,1713,大河内城之战,,
683,1947,中国大返还,/wikiid/1416736569116383554?source=search,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%A4%A7%E8%BF%94%E8%BF%98
684,10,荒木村重,/wikiid/8730167812077766258?source=search,https://baike.baidu.com/item/%E8%8D%92%E6%9C%A8%E6%9D%91%E9%87%8D/5992428
685,770,佐濑种常,,
686,1616,许仪后,/wikiid/2221397728677549231?source=search,https://baike.baidu.com/item/%E8%AE%B8%E4%BB%AA%E5%90%8E
687,828,北条高广,,https://baike.baidu.com/item/%E5%8C%97%E6%9D%A1%E9%AB%98%E5%B9%BF
688,198,本山茂宗,,https://baike.baidu.com/item/%E6%9C%AC%E5%B1%B1%E8%8C%82%E5%AE%97
689,1448,诹访满邻,,
690,1880,三濑之变,,
691,1878,一乘谷之战,/wikiid/7155619111143050019?source=search,https://baike.baidu.com/item/%E4%B8%80%E4%B9%98%E8%B0%B7%E4%B9%8B%E6%88%98
692,1195,桂元澄,/wikiid/4042590792604709102?source=search,https://baike.baidu.com/item/%E6%A1%82%E5%85%83%E6%BE%84
693,1989,金崎之战,,
694,689,三宅康贞,/wikiid/8734138367812539071?source=search,https://baike.baidu.com/item/%E4%B8%89%E5%AE%85%E5%BA%B7%E8%B4%9E
695,1186,林通具,/wikiid/7069685006067832100?source=search,https://baike.baidu.com/item/%E6%9E%97%E9%80%9A%E5%85%B7
696,735,井伊直盛,,
697,1664,文正政变,/wikiid/2430853664908503186?source=search,https://baike.baidu.com/item/%E6%96%87%E6%AD%A3%E6%94%BF%E5%8F%98
698,1020,山田宗昌,,
699,1129,本城常光,/wikiid/100789145314050143?source=search,https://baike.baidu.com/item/%E6%9C%AC%E5%9F%8E%E5%B8%B8%E5%85%89
700,1786,古河公方,/wikiid/2600356021405578365?source=search,https://baike.baidu.com/item/%E5%8F%A4%E6%B2%B3%E5%85%AC%E6%96%B9
701,945,富田一白,,
702,1562,黑田八虎,/wikiid/751208015891712721?source=search,https://baike.baidu.com/item/%E9%BB%91%E7%94%B0%E5%85%AB%E8%99%8E
703,1264,浅井井规,,https://baike.baidu.com/item/%E6%B5%85%E4%BA%95%E4%BA%95%E8%A7%84
704,1114,朝仓景健,/wikiid/1292999851396906845?source=search,https://baike.baidu.com/item/%E6%9C%9D%E4%BB%93%E6%99%AF%E5%81%A5
705,1397,织田五大将,,
706,829,北楯利长,/wikiid/3127672875659232151?source=search,https://baike.baidu.com/item/%E5%8C%97%E6%A5%AF%E5%88%A9%E9%95%BF
707,534,佐治信方,,https://baike.baidu.com/item/%E4%BD%90%E6%B2%BB%E4%BF%A1%E6%96%B9
708,2023,堀越公方,/wikiid/3733708638043332009?source=search,https://baike.baidu.com/item/%E5%A0%80%E8%B6%8A%E5%85%AC%E6%96%B9
709,1672,分倍河原之战 (室町时代),/wikiid/2100037400731893006?source=search,
710,1301,甘利信康,,
711,317,远藤庆隆,,
712,982,小笠原秀政,/wikiid/4830235884783107651?source=search,https://baike.baidu.com/item/%E5%B0%8F%E7%AC%A0%E5%8E%9F%E7%A7%80%E6%94%BF
713,1541,高山右近,,
714,1659,加贺一向一揆,,
715,1728,户石崩,/wikiid/1776547088398241404?source=search,https://baike.baidu.com/item/%E6%88%B7%E7%9F%B3%E5%B4%A9
716,1730,月山富田城之战,/wikiid/5713584048451161282?source=search,https://baike.baidu.com/item/%E6%9C%88%E5%B1%B1%E5%AF%8C%E7%94%B0%E5%9F%8E%E4%B9%8B%E6%88%98
717,1731,有田中井手之战,/wikiid/3925772775866266543?source=search,https://baike.baidu.com/item/%E6%9C%89%E7%94%B0%E4%B8%AD%E4%BA%95%E6%89%8B%E4%B9%8B%E6%88%98
718,1732,本圀寺之变,,https://baike.baidu.com/item/%E6%9C%AC%E5%9C%80%E5%AF%BA%E4%B9%8B%E5%8F%98
719,1315,留守显宗,/wikiid/4102516908960053856?source=search,https://baike.baidu.com/item/%E7%95%99%E5%AE%88%E6%98%BE%E5%AE%97
720,1737,永禄之变,/wikiid/7664836035933344277?source=search,
721,1791,小弓公方,,
722,1740,清洲之战,,
723,1738,河越城之战,/wikiid/1964616665171597612?source=search,https://baike.baidu.com/item/%E6%B2%B3%E8%B6%8A%E5%90%88%E6%88%98/4918647?fromtitle=%E6%B2%B3%E8%B6%8A%E5%9F%8E%E4%B9%8B%E6%88%98&fromid=8471682
724,1747,神流川之战,/wikiid/3686290027288940536?source=search,https://baike.baidu.com/item/%E7%A5%9E%E6%B5%81%E5%B7%9D%E5%90%88%E6%88%98/4793358?fromtitle=%E7%A5%9E%E6%B5%81%E5%B7%9D%E4%B9%8B%E6%88%98&fromid=5777942
725,1748,稻生之战,/wikiid/5455891522205164768?source=search,https://baike.baidu.com/item/%E7%A8%BB%E7%94%9F%E4%B9%8B%E6%88%98
726,1749,稻叶山城之战,,
727,687,三好长逸,/wikiid/7679700891445557018?source=search,https://baike.baidu.com/item/%E4%B8%89%E5%A5%BD%E9%95%BF%E9%80%B8/12713649
728,477,成田长泰,/wikiid/2185701921479722306?source=search,https://baike.baidu.com/item/%E6%88%90%E7%94%B0%E9%95%BF%E6%B3%B0
729,163,大村纯忠,/wikiid/2143382135509579754?source=search,https://baike.baidu.com/item/%E5%A4%A7%E6%9D%91%E7%BA%AF%E5%BF%A0
730,580,立花鉴贞,/wikiid/109557392658796121?source=search,https://baike.baidu.com/item/%E7%AB%8B%E8%8A%B1%E9%89%B4%E8%B4%9E
731,611,富田信高,,
732,1745,石山合战,/wikiid/1110681418954993890?source=search,https://baike.baidu.com/item/%E7%9F%B3%E5%B1%B1%E5%90%88%E6%88%98
733,1743,白井河原之战,,
734,466,内藤信正,,
735,1752,第二次萨埵峠之战,,
736,1742,田手畷之战,/wikiid/5054641450846077693?source=search,
737,1760,赤冢之战,,
738,1884,佐和山城之战,,
739,1544,高梨内记,,https://baike.baidu.com/item/%E9%AB%98%E6%A2%A8%E5%86%85%E8%AE%B0
740,1591,永田德本,/wikiid/7007428433711452445?source=search,https://baike.baidu.com/item/%E6%B0%B8%E7%94%B0%E5%BE%B7%E6%9C%AC
741,1759,观音寺城之战,,https://baike.baidu.com/item/%E8%A7%82%E9%9F%B3%E5%AF%BA%E5%9F%8E%E4%B9%8B%E6%88%98
742,1762,辰市城之战,,
743,1018,山本寺定长,/wikiid/6196646827063978105?source=search,https://baike.baidu.com/item/%E5%B1%B1%E6%9C%AC%E5%AF%BA%E5%AE%9A%E9%95%BF
744,1771,长岛一向一揆,,
745,1765,野田城之战,/wikiid/8270587670200394718?source=search,https://baike.baidu.com/item/%E9%87%8E%E7%94%B0%E5%9F%8E%E4%B9%8B%E6%88%98
746,681,七条兼仲,/wikiid/9111325299675576508?source=search,https://baike.baidu.com/item/%E4%B8%83%E6%9D%A1%E5%85%BC%E4%BB%B2
747,1960,天正之阵,,
748,1104,春日元忠,,
749,1770,长尾景春之乱,/wikiid/1406469321597335948?source=search,https://baike.baidu.com/item/%E9%95%BF%E5%B0%BE%E6%99%AF%E6%98%A5%E4%B9%8B%E4%B9%B1
750,1764,野田城、福岛城之战,,
751,1551,鲇川盛长,,
752,746,今川氏丰,/wikiid/6956022913582711480?source=search,https://baike.baidu.com/item/%E4%BB%8A%E5%B7%9D%E6%B0%8F%E4%B8%B0
753,1432,菅沼正贞,,
754,2082,?井之战,,
755,223,畠山义庆,/wikiid/2455829387191480529?source=search,https://baike.baidu.com/item/%E7%95%A0%E5%B1%B1%E4%B9%89%E5%BA%86
756,1769,镜山城之战,,
757,1773,长筿城救援战,,
758,438,松仓重信,/wikiid/2849682061649279824?source=search,https://baike.baidu.com/item/%E6%9D%BE%E4%BB%93%E9%87%8D%E4%BF%A1
759,1772,长滨之战,/wikiid/1650508173313030905?source=search,https://baike.baidu.com/item/%E9%95%BF%E6%BB%A8%E4%B9%8B%E6%88%98
760,1574,斋藤妙椿,/wikiid/782665969188190911?source=search,https://baike.baidu.com/item/%E6%96%8B%E8%97%A4%E5%A6%99%E6%A4%BF
761,1729,折敷畑之战,,
762,1887,信长包围网,/wikiid/8905439814401887704?source=search,https://baike.baidu.com/item/%E4%BF%A1%E9%95%BF%E5%8C%85%E5%9B%B4%E7%BD%91
763,1777,高天神城之战,,
764,1881,三英杰,,https://baike.baidu.com/item/%E4%B8%89%E8%8B%B1%E6%9D%B0
765,1576,龙造寺周家,,
766,1570,黑田双璧,,https://baike.baidu.com/item/%E9%BB%91%E7%94%B0%E5%8F%8C%E7%92%A7
767,1620,室町时代,/wikiid/369252548762782815?source=search,https://baike.baidu.com/item/%E5%AE%A4%E7%94%BA%E6%97%B6%E4%BB%A3
768,34,今川氏辉,/wikiid/8777586178410309100?source=search,https://baike.baidu.com/item/%E4%BB%8A%E5%B7%9D%E6%B0%8F%E8%BE%89
769,80,里见义尧,/wikiid/691336497544280265?source=search,https://baike.baidu.com/item/%E9%87%8C%E8%A7%81%E4%B9%89%E5%B0%A7/186083
770,320,府中三人众,,https://baike.baidu.com/item/%E5%BA%9C%E4%B8%AD%E4%B8%89%E4%BA%BA%E4%BC%97
771,1913,织田政权,,
772,69,大内义隆,/wikiid/5253060771546791059?source=search,
773,35,今川氏真,/wikiid/7104967367144951857?source=search,https://baike.baidu.com/item/%E4%BB%8A%E5%B7%9D%E6%B0%8F%E7%9C%9F/1611495
774,140,佐竹义重,/wikiid/3755765024052813334?source=search,https://baike.baidu.com/item/%E4%BD%90%E7%AB%B9%E4%B9%89%E9%87%8D/9742212
775,4,尼子晴久,/wikiid/6285367908876284901?source=search,https://baike.baidu.com/item/%E5%B0%BC%E5%AD%90%E6%99%B4%E4%B9%85/1612815
776,1882,中国征伐,,
777,50,三好长庆,/wikiid/3804215358842021245?source=search,https://baike.baidu.com/item/%E4%B8%89%E5%A5%BD%E9%95%BF%E5%BA%86/1611082
778,107,斋藤道三,/wikiid/289709085910303948?source=search,https://baike.baidu.com/item/%E6%96%8B%E8%97%A4%E9%81%93%E4%B8%89/85324
779,7,姊小路赖纲,/wikiid/7878603952875536645?source=search,https://baike.baidu.com/item/%E5%A7%8A%E5%B0%8F%E8%B7%AF%E8%B5%96%E7%BA%B2
780,55,毛利辉元,/wikiid/8825572926683358259?source=search,
781,430,前田玄以,/wikiid/6605195708269216715?source=search,https://baike.baidu.com/item/%E5%89%8D%E7%94%B0%E7%8E%84%E4%BB%A5
782,122,上杉宪政,/wikiid/8626937692046479903?source=search,https://baike.baidu.com/item/%E4%B8%8A%E6%9D%89%E5%AE%AA%E6%94%BF
783,68,大内义兴,/wikiid/1742617378189538975?source=search,https://baike.baidu.com/item/%E5%A4%A7%E5%86%85%E4%B9%89%E5%85%B4
784,75,龙造寺隆信,/wikiid/811027112896055434?source=search,https://baike.baidu.com/item/%E9%BE%99%E9%80%A0%E5%AF%BA%E9%9A%86%E4%BF%A1/11034681
785,116,三好长治,,https://baike.baidu.com/item/%E4%B8%89%E5%A5%BD%E9%95%BF%E6%B2%BB
786,15,浅野长政,/wikiid/887260430087424359?source=search,https://baike.baidu.com/item/%E6%B5%85%E9%87%8E%E9%95%BF%E6%94%BF
787,21,浅井亮政,/wikiid/1110171517916167878?source=search,https://baike.baidu.com/item/%E6%B5%85%E4%BA%95%E4%BA%AE%E6%94%BF
788,94,武田信虎,/wikiid/1423828634839727748?source=search,https://baike.baidu.com/item/%E6%AD%A6%E7%94%B0%E4%BF%A1%E8%99%8E/1613545
789,23,长宗我部元亲,/wikiid/7449501610704333381?source=search,https://baike.baidu.com/item/%E9%95%BF%E5%AE%97%E6%88%91%E9%83%A8%E5%85%83%E4%BA%B2/1610879
790,43,松平清康,/wikiid/4655211823652059142?source=search,https://baike.baidu.com/item/%E6%9D%BE%E5%B9%B3%E6%B8%85%E5%BA%B7
791,62,织田信秀,/wikiid/6322141524612826287?source=search,https://baike.baidu.com/item/%E7%BB%87%E7%94%B0%E4%BF%A1%E7%A7%80/24691
792,59,南部晴政,/wikiid/9154788447435350152?source=search,https://baike.baidu.com/item/%E5%8D%97%E9%83%A8%E6%99%B4%E6%94%BF/126182
793,108,伊达晴宗,/wikiid/33564384151246452?source=search,https://baike.baidu.com/item/%E4%BC%8A%E8%BE%BE%E6%99%B4%E5%AE%97
794,145,别所长治,/wikiid/4928892575568386795?source=search,https://baike.baidu.com/item/%E5%88%AB%E6%89%80%E9%95%BF%E6%B2%BB
795,32,北条氏康,/wikiid/4860483534678284885?source=search,https://baike.baidu.com/item/%E5%8C%97%E6%9D%A1%E6%B0%8F%E5%BA%B7/1442211
796,419,荐野增时,/wikiid/1993782282014158917?source=search,https://baike.baidu.com/item/%E8%8D%90%E9%87%8E%E5%A2%9E%E6%97%B6
797,287,尼子国久,,https://baike.baidu.com/item/%E5%B0%BC%E5%AD%90%E6%96%B0%E5%AE%AB%E5%85%9A/5890629?fromtitle=%E5%B0%BC%E5%AD%90%E5%9B%BD%E4%B9%85&fromid=439111
798,404,河尻秀隆,/wikiid/2185155318924657348?source=search,https://baike.baidu.com/item/%E6%B2%B3%E5%B0%BB%E7%A7%80%E9%9A%86
799,77,斋藤义龙,/wikiid/2397915865440362232?source=search,https://baike.baidu.com/item/%E6%96%8B%E8%97%A4%E4%B9%89%E9%BE%99/1614087
800,14,朝仓义景,/wikiid/7327695337643553758?source=search,https://baike.baidu.com/item/%E6%9C%9D%E4%BB%93%E4%B9%89%E6%99%AF/1541447
801,47,松永久秀,/wikiid/8910265381623109240?source=search,https://baike.baidu.com/item/%E6%9D%BE%E6%B0%B8%E4%B9%85%E7%A7%80/77907
802,60,南部信直,/wikiid/2979559602119604093?source=search,https://baike.baidu.com/item/%E5%8D%97%E9%83%A8%E4%BF%A1%E7%9B%B4/6989289
803,322,风魔小太郎,/wikiid/5423481863803466158?source=search,https://baike.baidu.com/item/%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E/5188
804,915,太田道灌,/wikiid/3145471666379854452?source=search,https://baike.baidu.com/item/%E5%A4%AA%E7%94%B0%E9%81%93%E7%81%8C
805,300,朝比奈泰朝,/wikiid/7084208138995684645?source=search,https://baike.baidu.com/item/%E6%9C%9D%E6%AF%94%E5%A5%88%E6%B3%B0%E6%9C%9D
806,974,小田部统房,/wikiid/5866000052112625114?source=search,https://baike.baidu.com/item/%E5%B0%8F%E7%94%B0%E9%83%A8%E7%BB%9F%E6%88%BF
807,1011,山家公赖,,
808,706,上条政繁,/wikiid/383901538974446907?source=search,https://baike.baidu.com/item/%E4%B8%8A%E6%9D%A1%E6%94%BF%E7%B9%81
809,400,加藤清正,/wikiid/4369314185574475540?source=search,https://baike.baidu.com/item/%E5%8A%A0%E8%97%A4%E6%B8%85%E6%AD%A3/3492830
810,421,高力清长,/wikiid/2266119190990047809?source=search,https://baike.baidu.com/item/%E9%AB%98%E5%8A%9B%E6%B8%85%E9%95%BF
811,117,三村元亲,/wikiid/1348989720282054076?source=search,https://baike.baidu.com/item/%E4%B8%89%E6%9D%91%E5%85%83%E4%BA%B2/16269303
812,713,不破光治,/wikiid/5091554544252455993?source=search,https://baike.baidu.com/item/%E4%B8%8D%E7%A0%B4%E5%85%89%E6%B2%BB
813,717,中川秀成,,https://baike.baidu.com/item/%E4%B8%AD%E5%B7%9D%E7%A7%80%E6%88%90
814,786,内田统续,,https://baike.baidu.com/item/%E5%86%85%E7%94%B0%E7%BB%9F%E7%BB%AD
815,799,兼松正吉,,
